Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
2438075967,"Jun 10, 2019, 1:34:14 AM",Road to Trail to Road,Run,"Getting out of a little funk, lacked any real motivation to run on the weekend. Two weeks till race day ",5086,15.03,,false,"",activities/2591233742.fit.gz,,,,4877.0,15032.0,3.6500000953674316,,70.0,56.0,,,,,,,87.0,,,,,,1212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440585986,"Jun 11, 2019, 1:39:32 AM",Almost taper time,Run,"Wu 2x10min, 1x5min, wd
First workout in two weeks, feels good. Lost a little top end but wasn’t pushing it today. ",3611,12.53,,false,"",activities/2593829459.fit.gz,,,,3600.0,12535.0,2.490000009536743,,0.0,0.0,,,,,,,70.0,,,,,,1005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443269735,"Jun 12, 2019, 2:34:55 AM",Belmont Hills,Run,"Long warm up as the legs were a bit dead. 5x3 min, short warm down. ",2775,7.26,,false,"",activities/2596589777.fit.gz,,,,2746.0,7261.0,3.190000057220459,,175.0,168.0,,,,,,,81.0,,,,,,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447896684,"Jun 13, 2019, 7:59:09 PM",Easy Trails with Bluey,Run,"",4454,12.07,,false,"",activities/2601363575.fit.gz,,,,4451.0,12077.0,3.2100000381469727,,63.0,63.0,,,,,,,85.0,,,,,,979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453209135,"Jun 15, 2019, 7:59:06 PM",BTR Group Run - The taper edition,Run,First 8 with Bluey and Andrew then the rest with the group. Good casual time on feet.,11721,24.04,,false,"",activities/2606865017.fit.gz,,,,10995.0,24047.0,3.4100000858306885,,91.0,112.0,,,,,,,84.0,,,,,,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456517954,"Jun 17, 2019, 1:59:31 AM",Taper yog,Run,"",2457,7.46,,false,"",activities/2610314077.fit.gz,,,,2370.0,7466.0,3.6500000953674316,,35.0,35.0,,,,,,,87.0,,,,,,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462072951,"Jun 19, 2019, 2:36:32 AM","Taper time, see ya on the other side",Run,I’m done. That’ll do till race day.,3195,10.23,,false,"",activities/2616039605.fit.gz,,,,3162.0,10234.0,4.03000020980835,,56.0,49.0,,,,,,,88.0,,,,,,824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475894741,"Jun 21, 2019, 8:00:06 PM",BVRT 100 2019 - Redemption,Run,"What a day! After the disappointment of last year I worked harder this time around. With the support of my fantastic crew and pacers this wouldn't have happened, thanks guys!",69042,163.70,,false,"",activities/2630381316.gpx.gz,,,69042.0,64898.0,163705.203125,,,984.20068359375,,18.200000762939453,,,-0.2616288363933563,,,,,,,,,15286.1181640625,,,,,,,,,,,,,,,,,164533.40625,,,,,,,,,,,,,,,,,,,,,,
2478178004,"Jun 25, 2019, 1:26:04 AM",Body check ✅,Run,"Won’t jump back into anything too hard just yet. Legs feel good, only some slight soreness in the right achilles. ",1695,5.03,,false,"",activities/2632743042.fit.gz,,,1695.0,1582.0,5029.0,3.2699999809265137,,0.0,0.0,,,,,,,88.0,,,,,,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327430,"Jun 27, 2019, 9:50:47 AM",Recovery in the rain,Run,Rain! Cut short my run but happy to keep it easy,1885,5.38,,false,"",activities/2639045561.fit.gz,,,1885.0,1863.0,5379.0,3.180000066757202,,0.0,0.0,,,,,,,85.0,,,,,,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486601942,"Jun 28, 2019, 5:28:04 AM",Run Commute - 26/2019,Run,"Back to the commuting grind. Ran 100 miles last weekend without issue, 10 mins into the commute I almost fall down a flight of stairs 🤦🏻‍♂️",4421,13.23,,false,"",activities/2641384799.fit.gz,,,4421.0,4134.0,13229.0,3.6700000762939453,,0.0,0.0,,,,,,,87.0,,,,,,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493804138,"Jun 30, 2019, 8:12:20 PM",Run Commute - 27/2019,Run,Broke out the gloves for some extra warmth this morning. Stayed on the whole way.,4609,13.68,,false,"",activities/2648939932.fit.gz,,,4609.0,4461.0,13684.0,3.7100000381469727,,0.0,0.0,,,,,,,88.0,,,,,,1106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496971228,"Jul 2, 2019, 4:47:46 AM",Run Commute - 28/2019,Run,Struggle bus today for some reason,4508,13.41,,false,"",activities/2652268552.fit.gz,,,4508.0,4289.0,13417.0,4.179999828338623,,0.0,0.0,,,,,,,87.0,,,,,,1078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502489190,"Jul 4, 2019, 2:24:07 AM",West end loop,Run,"Threw in some surges to get the legs turning over, last km into a strong headwind 🌪",2961,10.13,,false,"",activities/2657939962.fit.gz,,,2961.0,2938.0,10136.0,4.110000133514404,,0.0,0.0,,,,,,,46.0,,,,,,801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504918782,"Jul 4, 2019, 8:21:41 PM",Run Commute - 29/2019,Run,"",4357,13.62,,false,"",activities/2660421069.fit.gz,,,4357.0,4015.0,13625.0,3.75,,0.0,0.0,,,,,,,88.0,,,,,,1096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515862605,"Jul 8, 2019, 5:11:28 AM",Run Commute - 30/2019,Run,"",4186,13.14,,false,"",activities/2671536352.fit.gz,,,4186.0,3989.0,13141.0,4.320000171661377,,0.0,0.0,,,,,,,86.0,,,,,,1056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516288349,"Jul 9, 2019, 2:04:54 AM",Welcome back to workouts,Run,"Kick starting this short training block with a 2x10 min interval workout. Intervals done at 4:14 and 4:07 pace, which was a nice surprise. ",3084,11.03,,false,"",activities/2671956952.fit.gz,,,3084.0,3080.0,11034.0,4.849999904632568,,0.0,0.0,,,,,,,91.0,,,,,,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521553630,"Jul 10, 2019, 7:03:20 PM",Belmont Hills,Run,Easy 3 loops with some good company,4724,10.03,,false,"",activities/2677262290.fit.gz,,,4724.0,4362.0,10039.0,3.440000057220459,,0.0,0.0,,,,,,,78.0,,,,,,859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524391549,"Jul 11, 2019, 8:20:28 PM",Run Commute - 31/2019,Run,"",5022,15.04,,false,"",activities/2680165333.fit.gz,,,5022.0,4974.0,15043.0,6.889999866485596,,0.0,0.0,,,,,,,87.0,,,,,,1292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530095846,"Jul 14, 2019, 3:12:50 AM",Quarry run with Kat,Run,Nice easy run out to the quarry for a few laps.,3748,9.35,,false,"",activities/2686115847.fit.gz,,,3748.0,3547.0,9353.0,3.9700000286102295,,0.0,0.0,,,,,,,84.0,,,,,,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533313852,"Jul 15, 2019, 5:15:13 AM",Run Commute - 32/2019,Run,"",4047,13.08,,false,"",activities/2689457529.fit.gz,,,4047.0,4005.0,13086.0,3.8499999046325684,,0.0,0.0,,,,,,,87.0,,,,,,1105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535712507,"Jul 16, 2019, 2:55:58 AM",Cool down,Run,"",334,0.70,,false,"",activities/2691915725.fit.gz,,,334.0,330.0,699.0,2.759999990463257,,0.0,0.0,,,,,,,57.0,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535714032,"Jul 16, 2019, 1:55:30 AM",Powered by 3 breakfasts ,Run,"I’m blaming the cold, was extra hungry this morning!
wu 3x8min with 2min recovery wd",3601,12.64,,false,"",activities/2691917228.fit.gz,,,3601.0,3585.0,12640.0,4.590000152587891,,0.0,0.0,,,,,,,91.0,,,,,,1068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538725206,"Jul 17, 2019, 1:50:20 AM",Something different on familiar grounds,Run,"Chasing some quick vert in a short session
Hike the up, run the down.",2265,5.05,,false,"",activities/2695002459.fit.gz,,,2265.0,2202.0,5052.0,3.380000114440918,,0.0,0.0,,,,,,,73.0,,,,,,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553213761,"Jul 22, 2019, 9:42:09 AM",Well overdue run,Run,"After a 4 day break I needed to get out and turn the legs over. I like this run, 6k road/bike path each way to trails, would have stayed longer but was getting cold. 3 power hike reps and one full running rep. ",5089,15.04,,false,"",activities/2709947509.fit.gz,,,5089.0,4968.0,15048.0,4.320000171661377,,0.0,0.0,,,,,,,85.0,,,,,,1287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578342798,"Jul 31, 2019, 9:33:27 AM",Rust buster,Run,First run in a week after being laid low with the flu,2212,7.03,,false,"",activities/2735894957.fit.gz,,,2212.0,2186.0,7033.0,3.890000104904175,,0.0,0.0,,,,,,,86.0,,,,,,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579646438,"Jul 31, 2019, 6:18:05 PM",RTR - Belmont Hills,Run,"Lungs are still feeling the affects of the flu, needed to take a walk break coming home. Slow build to GH100 starts now.",7900,19.04,,false,"",activities/2737231578.fit.gz,,,7900.0,7277.0,19043.0,3.690000057220459,,0.0,0.0,,,,,,,81.0,,,,,,1624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583154226,"Aug 2, 2019, 2:12:55 AM",West End out and back - The taper edition 😆,Run,Just trying to turn over the legs nice and easy. ,3446,10.11,,false,Blue,activities/2740849354.fit.gz,,,3446.0,3439.0,10117.0,3.2799999713897705,,0.0,0.0,,,,,,,86.0,,,,,,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585318836,"Aug 2, 2019, 8:12:03 PM",BTR Belmont Hills Loopathon,Run,"7 laps, but the stomach wasn’t right from the get go. Good fun though. Ambitious after a week of the flu maybe?? ",10714,23.36,,false,"",activities/2743077035.fit.gz,,,10714.0,9921.0,23364.0,5.050000190734863,,0.0,0.0,,,,,,,76.0,,,,,,1964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591566779,"Aug 4, 2019, 9:52:50 PM",Monday’s... ,Run,Plan B run after the little fella woke up early and didn’t want to go back to bed. Should be a double day. ,1844,6.07,,false,"",activities/2749820945.fit.gz,,,1844.0,1840.0,6075.0,4.190000057220459,,0.0,0.0,,,,,,,89.0,,,,,,519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591877160,"Aug 5, 2019, 3:36:58 AM",Runch,Run,"Easy double, nice warm day",2003,6.14,,false,"",activities/2750206551.fit.gz,,,2003.0,1999.0,6145.0,3.7300000190734863,,0.0,0.0,,,,,,,87.0,,,,,,527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594535013,"Aug 6, 2019, 2:17:37 AM",TOF urban edition ,Run,"Ambitiously had a 5x5min tempo slotted in today but knew it wasn’t going to happen, lugs and legs are still feeling the flu. Took a while to warm up then the legs felt good. Strange session. ",3693,12.05,,false,"",activities/2753005672.fit.gz,,,3693.0,3469.0,12049.0,9.630000114440918,,0.0,0.0,,,,,,,90.0,,,,,,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600398490,"Aug 8, 2019, 2:07:21 AM",The Gus loop ,Run,Nice and easy,3535,11.14,,false,Blue,activities/2759072743.fit.gz,,,3535.0,3505.0,11142.0,7.0,,0.0,0.0,,,,,,,88.0,,,,,,950.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603489258,"Aug 9, 2019, 5:14:15 AM",Run Commute - 33/2019,Run,"",4301,13.26,,false,"",activities/2762289773.fit.gz,,,4301.0,4193.0,13266.0,4.880000114440918,,0.0,0.0,,,,,,,86.0,,,,,,1136.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605687085,"Aug 10, 2019, 2:50:52 AM",Windy yog,Run,Plan B. Little fella decided an early wake up would be fun and ruined dads chance to run. Let’s try again tomorrow 🤞🏻,3872,11.50,,false,"",activities/2764575844.fit.gz,,,3872.0,3849.0,11502.0,3.619999885559082,,0.0,0.0,,,,,,,87.0,,,,,,979.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615003956,"Aug 12, 2019, 8:59:13 PM",Tourist run with the boys,Run,"",3277,10.95,,false,"",activities/2774308086.fit.gz,,,3277.0,3196.0,10950.0,11.479999542236328,,0.0,0.0,,,,,,,88.0,,,,,,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620242662,"Aug 15, 2019, 5:12:40 AM",Run Commute - 34/2019,Run,"Slightly longer way home, nice to stretch the legs after a day at the desk.",4915,15.58,,false,"",activities/2779746059.fit.gz,,,4915.0,4622.0,15586.0,7.260000228881836,,0.0,0.0,,,,,,,88.0,,,,,,1334.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622936602,"Aug 16, 2019, 2:25:05 AM",River Loop,Run,Beautiful day for a run around the river,3429,11.40,,false,"",activities/2782521337.fit.gz,,,3429.0,3391.0,11405.0,4.03000020980835,,0.0,0.0,,,,,,,88.0,,,,,,967.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628437978,"Aug 18, 2019, 3:13:11 AM",Exploring some new routes,Run,"",3934,12.12,,false,"",activities/2788266420.fit.gz,,,3934.0,3747.0,12124.0,4.230000019073486,,0.0,0.0,,,,,,,87.0,,,,,,1040.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631480097,"Aug 19, 2019, 2:00:59 AM",River Loop,Run,"",3650,11.28,,false,"",activities/2791446582.fit.gz,,,3650.0,3617.0,11281.0,4.039999961853027,,0.0,0.0,,,,,,,86.0,,,,,,963.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633714370,"Aug 19, 2019, 9:21:31 PM",Easy 5,Run,"",1893,5.65,,false,"",activities/2793781585.fit.gz,,,1893.0,1886.0,5654.0,3.3299999237060547,,0.0,0.0,,,,,,,87.0,,,,,,487.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2637886743,"Aug 21, 2019, 9:40:07 AM",Easy tenner,Run,"First run with the naked running band, good bit of kit. Probably shouldn’t have ordered mine for racing weight, was a bit of a squeeze this evening #fatbastard Threw in a few gels, soft flask and iPhone, no bounce and was comfortable. ",3428,10.02,,false,"",activities/2798140795.fit.gz,,,3428.0,3423.0,10021.0,3.240000009536743,,0.0,0.0,,,,,,,84.0,,,,,,858.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640194360,"Aug 22, 2019, 2:35:22 AM",Windy West End Loop,Run,"",3172,10.22,,false,Blue,activities/2800527788.fit.gz,,,3172.0,3160.0,10219.0,13.930000305175781,,0.0,0.0,,,,,,,87.0,,,,,,863.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643105814,"Aug 23, 2019, 3:20:15 AM",Easy river loop,Run,"",2547,7.08,,false,Blue,activities/2803556037.fit.gz,,,2547.0,2345.0,7086.0,3.619999885559082,,0.0,0.0,,,,,,,86.0,,,,,,602.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645664091,"Aug 24, 2019, 2:47:47 AM",Belmont Hills,Run,2x Belmont hill loops and 1 alternate loop ,3419,9.78,,false,"",activities/2806223661.fit.gz,,,3419.0,3265.0,9782.0,3.4700000286102295,,0.0,0.0,,,,,,,82.0,,,,,,821.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648505758,"Aug 24, 2019, 8:27:45 PM",Adventure run with Tim,Run,Always a bit of choose your own adventure with Timmy 😀 consulting the map a few times. Nice time on trails.,9697,21.62,,false,"",activities/2809173069.fit.gz,,,9697.0,9397.0,21628.0,4.559999942779541,,0.0,0.0,,,,,,,78.0,,,,,,1841.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652013023,"Aug 26, 2019, 2:09:05 AM",West End recovery ,Run,Keeping it nice and easy,2773,8.30,,false,Blue,activities/2812853464.fit.gz,,,2773.0,2763.0,8306.0,3.359999895095825,,0.0,0.0,,,,,,,86.0,,,,,,710.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654733186,"Aug 27, 2019, 2:48:53 AM",Yeah nah...,Run,"Scheduled short tempo but wasn’t feeling it, bailed after being re-routed over the bridge. Tonight?",1496,3.59,,false,"",activities/2815697785.fit.gz,,,1496.0,1492.0,3595.0,3.690000057220459,,0.0,0.0,,,,,,,65.0,,,,,,304.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657819825,"Aug 28, 2019, 2:56:13 AM",Warm down,Run,"",566,1.61,,false,"",activities/2818898551.fit.gz,,,566.0,552.0,1610.0,3.259999990463257,,0.0,0.0,,,,,,,85.0,,,,,,137.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657820726,"Aug 28, 2019, 2:25:11 AM",New Belmont Loop??,Run,"",1819,4.68,,false,"",activities/2818899450.fit.gz,,,1819.0,1815.0,4679.0,3.549999952316284,,0.0,0.0,,,,,,,81.0,,,,,,392.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658491413,"Aug 28, 2019, 9:54:04 AM",Evening shuffle,Run,Got peed on by a bat... surely that’s good luck right? ,1724,4.78,,false,"",activities/2819606101.fit.gz,,,1724.0,1718.0,4783.0,3.25,,0.0,0.0,,,,,,,83.0,,,,,,417.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2660726957,"Aug 29, 2019, 2:28:27 AM",River Run,Run,"Tried opening up the stride a bit at the end, otherwise an easy run",3044,10.05,,false,Blue,activities/2821915499.fit.gz,,,3044.0,3039.0,10054.0,4.650000095367432,,0.0,0.0,,,,,,,88.0,,,,,,852.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663779515,"Aug 30, 2019, 4:54:39 AM",Run Commute - 35/2019,Run,Longer route home. Taking inspiration from Karl and Noelis 🤙🏽,5917,18.04,,false,Blue,activities/2825096469.fit.gz,,,5917.0,5888.0,18043.0,3.819999933242798,,0.0,0.0,,,,,,,88.0,,,,,,1538.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665915639,"Aug 31, 2019, 12:28:57 AM",Double stroller walk to Park - In,Run,"",1029,1.87,,false,"",activities/2827302404.fit.gz,,,1029.0,989.0,1875.0,2.009999990463257,,0.0,0.0,,,,,,,66.0,,,,,,131.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665916425,"Aug 30, 2019, 11:21:56 PM",Double stroller walk to Park - out,Run,"",1005,1.87,,false,"",activities/2827303192.fit.gz,,,1005.0,939.0,1871.0,2.0899999141693115,,0.0,0.0,,,,,,,67.0,,,,,,129.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666093430,"Aug 31, 2019, 3:08:57 AM",Belmont Hills - Hiking reps,Run,Paused my watch when chatting to Andy and forgot to restart 🤦🏻‍♂️,4196,7.73,,false,"",activities/2827504639.fit.gz,,,4196.0,3812.0,7729.0,3.5,,0.0,0.0,,,,,,,75.0,,,,,,638.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672047965,"Sep 1, 2019, 9:24:26 PM",Run Commute - 36/2019,Run,"",4369,13.61,,false,Blue,activities/2833727823.fit.gz,,,4369.0,4223.0,13610.0,4.019999980926514,,0.0,0.0,,,,,,,88.0,,,,,,1166.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674594154,"Sep 2, 2019, 8:08:12 PM",Run Commute - 37/2019,Run,Heavier pack today. Legs are slowly coming around ,4487,13.64,,false,Blue,activities/2836374908.fit.gz,,,4487.0,4349.0,13643.0,3.799999952316284,,0.0,0.0,,,,,,,88.0,,,,,,1169.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677560387,"Sep 3, 2019, 9:10:56 PM",Belmont Hills,Run,"",2820,7.77,,false,"",activities/2839430871.fit.gz,,,2820.0,2785.0,7778.0,4.409999847412109,,0.0,0.0,,,,,,,83.0,,,,,,655.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680467236,"Sep 4, 2019, 8:19:46 PM",Run Commute - 38/2019,Run,"The pack mule edition. 4.5kg pack today!
Full change of clothes, shoes and laptop.",4318,13.63,,false,Blue,activities/2842426065.fit.gz,,,4318.0,4296.0,13637.0,4.019999980926514,,0.0,0.0,,,,,,,88.0,,,,,,1167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683934224,"Sep 6, 2019, 5:08:07 AM",Run Commute - 39/2019,Run,"Hot, windy, brutal. Good glasshouse training 😀",4199,13.18,,false,Blue,activities/2846024981.fit.gz,,,4199.0,3766.0,13185.0,4.090000152587891,,0.0,0.0,,,,,,,87.0,,,,,,1130.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687747716,"Sep 7, 2019, 2:04:37 PM",Support River Run,Run,"",3604,8.06,,false,"",activities/2849967809.fit.gz,,,3604.0,3418.0,8063.0,4.389999866485596,,0.0,0.0,,,,,,,65.0,,,,,,614.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2692711170,"Sep 9, 2019, 5:14:34 AM",Run Commute - 40/2019,Run,Another run with a full pack including laptop,5114,16.38,,false,Blue,activities/2855169738.fit.gz,,,5114.0,4917.0,16387.0,3.9100000858306885,,0.0,0.0,,,,,,,88.0,,,,,,1396.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2695608764,"Sep 10, 2019, 9:21:15 AM",Easy shakeout ,Run,"",2299,6.74,,false,"",activities/2858186564.fit.gz,,,2299.0,2296.0,6741.0,3.190000057220459,,0.0,0.0,,,,,,,85.0,,,,,,575.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2697759945,"Sep 10, 2019, 10:01:35 PM",Belmont Hills,Run,"",1924,5.35,,false,"",activities/2860373046.fit.gz,,,1924.0,1921.0,5357.0,3.569999933242798,,0.0,0.0,,,,,,,83.0,,,,,,445.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2701198493,"Sep 12, 2019, 5:12:30 AM",Run Commute - 41/2019,Run,The taper edition ,4554,13.42,,false,"",activities/2863954777.fit.gz,,,4554.0,4496.0,13425.0,4.309999942779541,,0.0,0.0,,,,,,,86.0,,,,,,1144.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2706205614,"Sep 13, 2019, 10:03:33 PM",GH100 the mini adventure ,Run,Head wasn’t in the game but had fun. Was in first position thru the first 3 checkpoints before calling it a day. Next year I’ll be back. ,11910,30.86,,false,"",activities/2869111242.fit.gz,,,11910.0,11336.0,30860.0,3.9800000190734863,,0.0,0.0,,,,,,,81.0,,,,,,2647.0,,,,,,,,,,,,0.0,,0.0,,,33759.0,,,,,,,,,,,,,,,,,,,,,,
2707015992,"Sep 14, 2019, 9:16:13 AM",Shakeout,Run,"",2059,6.54,,false,"",activities/2869966204.fit.gz,,,2059.0,2041.0,6541.0,3.9000000953674316,,0.0,0.0,,,,,,,88.0,,,,,,560.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2712728428,"Sep 16, 2019, 1:58:57 AM",West End out and back,Run,"",2405,8.07,,false,"",activities/2875929756.fit.gz,,,2405.0,2390.0,8069.0,4.239999771118164,,0.0,0.0,,,,,,,89.0,,,,,,681.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2713254881,"Sep 16, 2019, 9:35:05 AM",Ultra shuffle minus the ultra ,Run,Shaking out some quad soreness,1466,4.08,,false,Blue,activities/2876491673.fit.gz,,,1466.0,1436.0,4087.0,3.069999933242798,,0.0,0.0,,,,,,,84.0,,,,,,351.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2714852871,"Sep 16, 2019, 8:16:49 PM",Run Commute - 42/2019,Run,"",4140,13.65,,false,Blue,activities/2878123930.fit.gz,,,4140.0,4100.0,13656.0,4.360000133514404,,0.0,0.0,,,,,,,89.0,,,,,,1161.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2720749695,"Sep 18, 2019, 8:24:42 PM",Run Commute - 43/2019,Run,Pack mule edition. Extra set of running clothes + work clothes + laptop. It’s feeling easier as it goes. 32 commutes to go!!,4658,13.67,,false,Blue,activities/2884204641.fit.gz,,,4658.0,4317.0,13673.0,3.799999952316284,,0.0,0.0,,,,,,,83.0,,,,,,1171.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2721289207,"Sep 19, 2019, 2:18:43 AM",Run chat ,Run,"",3802,9.83,,false,"",activities/2884785211.fit.gz,,,3802.0,3470.0,9833.0,3.7899999618530273,,0.0,0.0,,,,,,,83.0,,,,,,833.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2724509219,"Sep 20, 2019, 9:23:47 AM",Plan C run,Run,Missed the morning and lunch run. Easy local shakeout,2431,7.04,,false,"",activities/2888112160.fit.gz,,,2431.0,2248.0,7045.0,3.380000114440918,,0.0,0.0,,,,,,,85.0,,,,,,609.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
